file,surface,route,ext,has_fuji_ref,has_background,has_z_index,has_isolation,has_backdrop
prisma/runtime-smoke.mjs,unknown,,.mjs,False,False,False,False,False
prisma/seed.mjs,unknown,,.mjs,False,False,False,False,False
scripts/create-prisma-wave-report.mjs,unknown,,.mjs,False,False,False,False,False
scripts/prisma-backup-before-migration.mjs,unknown,,.mjs,False,False,False,False,False
scripts/prisma-codex-utils.mjs,unknown,,.mjs,False,False,False,False,False
scripts/verify-no-direct-db-in-ui.mjs,unknown,,.mjs,False,False,False,False,False
scripts/verify-outbox-integrity.mjs,unknown,,.mjs,False,False,False,False,False
scripts/verify-prisma-backup.mjs,unknown,,.mjs,False,False,False,False,False
scripts/verify-prismo-command-nexus.mjs,unknown,,.mjs,False,False,False,False,False
scripts/verify-sync-health.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-pqos-phase5-runner.mjs,unknown,,.mjs,False,True,False,False,False
tools/provision-prisma-runtime.mjs,unknown,,.mjs,False,False,False,False,False
tools/run-next-build.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify-ack-required.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify-code-atlas-boundaries.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify-license-ops-console.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify-no-fake-green.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify-runtime-config.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify-sync-closure-truth.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify-tablet-license-page-layout.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify-tablet-provisioning.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify-tablet-solo-smoke.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify-tablet-ticket-detail-resolution.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify_pc_sync_chart_promotion_01.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify_pc_to_tablet_catalog_delta_closure_01.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify_prisma_chart_atlas_01.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify_prisma_echarts_pack_01.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify_prisma_event_sync_architecture_01.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify_prisma_hardening_regression_01.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify_prisma_product_integrity.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify_prisma_round2_productization.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify_prisma_sync_projection_closure_02.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify_security_audit_permissions_01.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify_supplier_product_supplier_sync_closure_01.mjs,unknown,,.mjs,False,False,False,False,False
tools/verify_sync_contract_gate_01.mjs,unknown,,.mjs,False,False,False,False,False
tools/e2e-certification/prisma_full_e2e_certification_18.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma/verify_prisma_black_css_layer_normalization_01f.mjs,unknown,,.mjs,False,False,False,False,True
tools/prisma/verify_prisma_black_visual_governance_01e.mjs,unknown,,.mjs,False,False,False,False,True
tools/prisma/verify_prisma_tri_surface_visual_guardian_00b.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma/verify_prisma_tri_surface_visual_guardian_00c.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/gate_prisma_visual_release_00n.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/generate_prisma_visual_os_controls_00e.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/live-preview-server-00q.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/print_prisma_visual_variant_packs_00m.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/run_prisma_visual_cross_surface_qa_00l.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/score_prisma_studio_pro_00s.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/score_prisma_visual_os_00a.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verify_prisma_light_operational_pos_tokenization_00p.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verify_prisma_show_pos_ai_doctor_00y.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verify_prisma_show_pos_doctor_00u.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verify_prisma_show_pos_doctor_00x.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verify_prisma_visual_os_control_plane_00a.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verify_prisma_visual_os_core_00d_00e.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verify_prisma_visual_os_editing_workbench_00zi.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verify_prisma_visual_os_live_status_truth_00zl.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verify_prisma_visual_os_pos_live_binding_00t.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verify_prisma_visual_os_pro_layer_focus_00zk.mjs,unknown,,.mjs,False,True,False,False,False
tools/prisma-visual-os/verify_prisma_visual_os_readme_status_00w.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verify_prisma_visual_os_route_truth_lan_pos_binding_00zm.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verify_prisma_visual_os_studio_pro_qa_00r_00s.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verify_prisma_visual_qa_release_gate_00l_00m_00n.mjs,unknown,,.mjs,False,False,False,False,False
tools/visual/capture_prisma_reference_screens_01h.mjs,unknown,,.mjs,False,False,False,False,False
tools/visual/verify_prisma_reference_visual_scope_01h.mjs,unknown,,.mjs,False,False,False,False,False
tools/visual-pos-seeds/verify_visual_pos_minimal_seeds_02.mjs,unknown,,.mjs,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-22T21-55-23-533Z/payload/shared/prisma-charts/prismaChartOptions.ts,shared,,.ts,False,True,False,False,True
tools/_local/evidence/chart-lab/handoff-pack-2026-05-22T21-55-23-533Z/payload/shared/prisma-charts/prismaChartTheme.ts,shared,,.ts,False,True,False,False,True
tools/_local/evidence/chart-lab/handoff-pack-2026-05-22T21-55-23-533Z/payload/shared/prisma-charts/prismaChartTokens.ts,shared,,.ts,False,True,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-22T21-55-23-533Z/payload/shared/prisma-charts/PrismaEChart.tsx,shared,,.tsx,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-22T21-55-23-533Z/payload/products/chart-lab/app/app/globals.css,unknown,,.css,False,True,True,True,True
tools/_local/evidence/chart-lab/handoff-pack-2026-05-22T21-55-23-533Z/payload/products/chart-lab/app/src/components/ChartControlDeck.tsx,unknown,,.tsx,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-22T21-55-23-533Z/payload/products/chart-lab/app/src/components/OptionStudioPanel.tsx,unknown,,.tsx,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-22T21-55-23-533Z/payload/products/chart-lab/app/src/components/PrismaChartLabShell.tsx,unknown,,.tsx,False,True,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-22T21-55-23-533Z/payload/products/chart-lab/app/src/prisma-charts/chart-lab-control-model.ts,unknown,,.ts,False,True,False,False,True
tools/_local/evidence/chart-lab/handoff-pack-2026-05-22T21-55-23-533Z/payload/products/chart-lab/app/src/prisma-charts/chart-lab-types.ts,unknown,,.ts,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-22T21-55-23-533Z/payload/products/chart-lab/app/src/prisma-charts/chart-runtime-data.ts,unknown,,.ts,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-22T21-55-23-533Z/payload/products/chart-lab/app/src/prisma-charts/components/LabEChartFrame.tsx,unknown,,.tsx,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/shared/prisma-charts/prismaChartAdapters.ts,shared,,.ts,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/shared/prisma-charts/prismaChartAtlas.ts,shared,,.ts,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/shared/prisma-charts/prismaChartContracts.ts,shared,,.ts,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/shared/prisma-charts/prismaChartMocks.ts,shared,,.ts,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/shared/prisma-charts/prismaChartOptions.ts,shared,,.ts,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/shared/prisma-charts/prismaChartRegistry.ts,shared,,.ts,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/shared/prisma-charts/prismaEchartsLoader.ts,shared,,.ts,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/products/chart-lab/app/app/globals.css,unknown,,.css,False,True,True,True,True
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/products/chart-lab/app/app/layout.tsx,unknown,/app,.tsx,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/products/chart-lab/app/scripts/deploy-cloudflare-pages.mjs,unknown,,.mjs,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/products/chart-lab/app/scripts/verify-chart-lab-no-leaks.mjs,unknown,,.mjs,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/products/chart-lab/app/scripts/verify-chart-lab.mjs,unknown,,.mjs,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/products/chart-lab/app/src/components/ChartControlDeck.tsx,unknown,,.tsx,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/products/chart-lab/app/src/components/PrismaChartLabShell.tsx,unknown,,.tsx,False,True,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/products/chart-lab/app/src/prisma-charts/chart-lab-control-model.ts,unknown,,.ts,False,True,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/products/chart-lab/app/src/prisma-charts/chart-lab-registry.tsx,unknown,,.tsx,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/products/chart-lab/app/src/prisma-charts/chart-lab-types.ts,unknown,,.ts,False,False,False,False,False
tools/_local/evidence/chart-lab/handoff-pack-2026-05-12T00-41-02-167Z/payload/products/chart-lab/app/src/prisma-charts/components/LabEChartFrame.tsx,unknown,,.tsx,False,False,False,False,False
tools/prisma-visual-os/gates/gate_prisma_visual_release_00n.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/generators/generate_prisma_visual_os_controls_00e.mjs,unknown,,.mjs,False,True,False,False,False
tools/prisma-visual-os/generators/print_prisma_visual_variant_packs_00m.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/qa/run_prisma_visual_cross_surface_qa_00l.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/realtime/live-preview-server-00q.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/scoring/score_prisma_studio_pro_00s.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/scoring/score_prisma_visual_os_00a.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verifiers/verify_prisma_light_operational_pos_tokenization_00p.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verifiers/verify_prisma_show_pos_ai_doctor_00y.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verifiers/verify_prisma_show_pos_doctor_00u.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verifiers/verify_prisma_show_pos_doctor_00x.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verifiers/verify_prisma_visual_os_control_plane_00a.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verifiers/verify_prisma_visual_os_core_00d_00e.mjs,unknown,,.mjs,False,True,False,False,False
tools/prisma-visual-os/verifiers/verify_prisma_visual_os_pos_live_binding_00t.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verifiers/verify_prisma_visual_os_readme_status_00w.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verifiers/verify_prisma_visual_os_studio_pro_qa_00r_00s.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/verifiers/verify_prisma_visual_qa_release_gate_00l_00m_00n.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/.prisma_tree_backups/PRISMA_VISUAL_OS_TREE_REORG_FINISH_00ZD_20260505_v01/260505_002450/source/live-preview-server-00q.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/.prisma_tree_backups/PRISMA_VISUAL_OS_TREE_REORG_FINISH_00ZD_20260505_v01/260505_002450/source/score_prisma_studio_pro_00s.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/.prisma_tree_backups/PRISMA_VISUAL_OS_TREE_REORG_FINISH_00ZD_20260505_v01/260505_002450/source/verify_prisma_show_pos_ai_doctor_00y.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/.prisma_tree_backups/PRISMA_VISUAL_OS_TREE_REORG_FINISH_00ZD_20260505_v01/260505_002450/source/verify_prisma_show_pos_doctor_00u.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-visual-os/.prisma_tree_backups/PRISMA_VISUAL_OS_TREE_REORG_FINISH_00ZD_20260505_v01/260505_002450/source/verify_prisma_show_pos_doctor_00x.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-surface-visual-governor/tooling/prisma-surface-governor/route-budget-enforcer/route-budget-enforcer.mjs,unknown,,.mjs,True,True,False,False,True
tools/prisma-surface-visual-governor/tooling/prisma-surface-governor/route-budget-enforcer/verify-route-budget-enforcer.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-surface-visual-governor/tooling/prisma-surface-governor/surface-runtime-adapter/surface-runtime-adapter.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-surface-visual-governor/tooling/prisma-surface-governor/surface-runtime-adapter/verify-surface-runtime-adapter.mjs,unknown,,.mjs,True,True,False,False,False
tools/prisma-surface-visual-governor/scripts/original-verifiers/chart-lab/verify-surface-visual-governor-pilot02.mjs,unknown,,.mjs,False,True,False,False,False
tools/prisma-surface-visual-governor/scripts/original-verifiers/chart-lab/verify-surface-visual-governor-pilot16-recipe-studio-v2.mjs,unknown,,.mjs,False,False,False,False,True
tools/prisma-surface-visual-governor/scripts/original-verifiers/mobile/verify-surface-visual-governor-pilot09-mobile-thin-mist.mjs,mobile,,.mjs,False,True,False,False,True
tools/prisma-surface-visual-governor/scripts/original-verifiers/pc/verify-surface-visual-governor-pilot03.mjs,pc,,.mjs,False,True,False,False,True
tools/prisma-surface-visual-governor/scripts/original-verifiers/pc/verify-surface-visual-governor-pilot04.mjs,pc,,.mjs,False,True,False,False,False
tools/prisma-surface-visual-governor/scripts/original-verifiers/tablet/verify-surface-visual-governor-pilot05.mjs,unknown,,.mjs,True,True,False,False,False
tools/prisma-surface-visual-governor/scripts/original-verifiers/tablet/verify-surface-visual-governor-pilot06-pos-gate.mjs,unknown,,.mjs,False,True,False,False,False
tools/prisma-surface-visual-governor/scripts/original-verifiers/tablet/verify-surface-visual-governor-pilot07-pos-light-safe.mjs,unknown,,.mjs,True,True,False,False,True
tools/prisma-surface-visual-governor/scripts/original-verifiers/tablet/verify-surface-visual-governor-pilot08-checkout-light-safe.mjs,unknown,,.mjs,True,True,False,False,True
tools/prisma-surface-visual-governor/scripts/original-verifiers/web/verify-surface-visual-governor-pilot11-eit-web-sober.mjs,unknown,,.mjs,False,False,False,False,True
tools/prisma-surface-visual-governor/public-mirrors/pc/reference-visual/latest/prisma-pc-reference-visual.css,pc,,.css,True,True,True,True,True
tools/prisma-surface-visual-governor/public-mirrors/pc/reference-visual/pilot-03/prisma-pc-reference-visual.css,pc,,.css,True,True,True,True,True
tools/prisma-surface-visual-governor/contracts/runtime-adapters/chart-lab/chart-lab-recipe-export.ts,unknown,,.ts,False,True,False,False,False
tools/prisma-surface-visual-governor/contracts/runtime-adapters/mobile/surface-runtime-adapter.ts,mobile,,.ts,False,False,False,False,False
tools/prisma-surface-visual-governor/contracts/runtime-adapters/pc/surface-runtime-adapter.ts,pc,,.ts,False,False,False,False,False
tools/prisma-surface-visual-governor/contracts/runtime-adapters/tablet/surface-runtime-adapter.ts,unknown,,.ts,False,False,False,False,False
tools/prisma-surface-governor/route-budget-enforcer/route-budget-enforcer.mjs,unknown,,.mjs,True,True,False,False,True
tools/prisma-surface-governor/route-budget-enforcer/verify-route-budget-enforcer.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-surface-governor/surface-runtime-adapter/surface-runtime-adapter.mjs,unknown,,.mjs,False,False,False,False,False
tools/prisma-surface-governor/surface-runtime-adapter/verify-surface-runtime-adapter.mjs,unknown,,.mjs,True,True,False,False,False
tools/prisma-salvage/candidates/tablet_operational_modules/products/tablet/app/components/catalog-stock-selling-assist/catalog-stock-selling-assist-screen.tsx,tablet,,.tsx,False,False,False,False,False
tools/prisma-salvage/candidates/tablet_operational_modules/products/tablet/app/components/catalog-stock-selling-assist/catalog-stock-selling-assist.module.css,tablet,,.css,False,True,True,False,True
tools/prisma-salvage/candidates/tablet_operational_modules/products/tablet/app/components/reports/contextual-export-actions.tsx,tablet,,.tsx,False,False,False,False,False
tools/prisma-salvage/candidates/tablet_operational_modules/products/tablet/app/components/reports/contextual-export-band.tsx,tablet,,.tsx,False,False,False,False,False
tools/prisma-salvage/candidates/tablet_operational_modules/products/tablet/app/components/reports/contextual-export.module.css,tablet,,.css,False,True,False,False,False
tools/prisma-salvage/candidates/tablet_operational_modules/products/tablet/app/components/returns/return-from-ticket-screen.tsx,tablet,,.tsx,False,False,False,False,False
tools/prisma-salvage/candidates/tablet_operational_modules/products/tablet/app/components/returns/return-impact-summary.tsx,tablet,,.tsx,False,False,False,False,False
tools/prisma-salvage/candidates/tablet_operational_modules/products/tablet/app/components/returns/returns.module.css,tablet,,.css,False,True,False,False,False
tools/prisma-salvage/candidates/tablet_operational_modules/products/tablet/app/components/shift/shift-cash-closure-screen.tsx,tablet,,.tsx,False,False,False,False,False
tools/prisma-salvage/candidates/tablet_operational_modules/products/tablet/app/components/shift/shift-cash-closure.module.css,tablet,,.css,False,True,False,False,True
tools/prisma-salvage/candidates/tablet_operational_modules/products/tablet/app/components/sync/pending-offline-sync-panel-screen.tsx,tablet,,.tsx,False,False,False,False,False
tools/prisma-salvage/candidates/tablet_operational_modules/products/tablet/app/components/sync/pending-offline-sync-panel.module.css,tablet,,.css,False,True,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/tools/run_pc_suppliers_lifecycle_scenarios_02.mjs,pc,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/tools/verify_pc_backoffice_core_01.mjs,pc,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/tools/verify_pc_backoffice_sync_dashboard_03.mjs,pc,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/tools/verify_pc_kpi_dashboard_02.mjs,pc,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/tools/verify_pc_module_registry_sync_import_05.mjs,pc,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/tools/verify_pc_shell_zoom_scroll_trace_03.mjs,pc,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/tools/verify_pc_suppliers_copy_hygiene_09_1.mjs,pc,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/tools/verify_pc_suppliers_inventory_bridge_11.mjs,pc,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/tools/verify_pc_suppliers_lifecycle_02.mjs,pc,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/tools/verify_pc_suppliers_minimal_persistence_10.mjs,pc,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/tools/verify_pc_suppliers_operator_board_scroll_esmx_06.mjs,pc,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/tools/verify_pc_suppliers_readability_scroll_esmx_04.mjs,pc,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/tools/verify_pc_suppliers_real_actions_09.mjs,pc,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/tools/verify_pc_suppliers_smart_purchase_01.mjs,pc,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/tools/verify_pc_suppliers_ux_css_import_bridge_08.mjs,pc,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/tools/verify_pc_suppliers_ux_legibility_roadmap_07.mjs,pc,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/tools/verify_sync_ingest_persistence_01.mjs,pc,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/action-reducer.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/client-persistence.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/data-quality.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/event-catalog.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/export-contracts.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/fixtures.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/in-memory-repository.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/inventory-bridge.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/lifecycle-engine.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/lifecycle-report.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/lifecycle-scenarios.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/lifecycle-validator.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/operations-view-model.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/prisma-mapping.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/repository-contract.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/server.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/smart-purchase-engine.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/transition-policy.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/types.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/src/lib/suppliers/visible-labels.ts,pc,,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/pc_suppliers_backoffice/products/pc/app/app/proveedores/page.tsx,pc,/app/proveedores,.tsx,False,False,False,False,False
tools/prisma-salvage/candidates/mobile_command_center_lineage/products/mobile/app/tools/configure_prisma_mobile_pwa_domain.mjs,mobile,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/mobile_command_center_lineage/products/mobile/app/tools/print_prisma_mobile_10_domain_status.mjs,mobile,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/mobile_command_center_lineage/products/mobile/app/tools/print_prisma_mobile_pwa_install_status.mjs,mobile,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/mobile_command_center_lineage/products/mobile/app/tools/prisma_mobile_17_data_plane_regression_scenarios.ts,mobile,/tools/prisma_mobile_17_data_plane_regression_scenarios,.ts,False,False,False,False,False
tools/prisma-salvage/candidates/mobile_command_center_lineage/products/mobile/app/tools/reset_prisma_mobile_next_cache_19.mjs,mobile,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/mobile_command_center_lineage/products/mobile/app/tools/smoke_prisma_mobile_public_url.mjs,mobile,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/mobile_command_center_lineage/products/mobile/app/tools/smoke_prisma_mobile_pwa_url.mjs,mobile,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/mobile_command_center_lineage/products/mobile/app/tools/verify_prisma_app_mobile_07_api_client_ui_binding.mjs,mobile,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/mobile_command_center_lineage/products/mobile/app/tools/verify_prisma_app_mobile_09_pwa_domain_install_ready.mjs,mobile,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/mobile_command_center_lineage/products/mobile/app/tools/verify_prisma_app_mobile_10b_cloudflare_live_route_repair.mjs,mobile,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/mobile_command_center_lineage/products/mobile/app/tools/verify_prisma_app_mobile_10c_cloudflare_dns_fallback_repair.mjs,mobile,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/mobile_command_center_lineage/products/mobile/app/tools/verify_prisma_app_mobile_10_cloudflare_pwa_domain_bridge.mjs,mobile,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/mobile_command_center_lineage/products/mobile/app/tools/verify_prisma_app_mobile_11_ios_home_icon_playstore.mjs,mobile,,.mjs,False,False,False,False,False
tools/prisma-salvage/candidates/mobile_command_center_lineage/products/mobile/app/tools/verify_prisma_app_mobile_12_ios_root_touch_icon.mjs,mobile,,.mjs,False,False,False,False,False
